text,label
[USERNAME] For unithieves to be endorsed so basically wala talagang nadagdag na boto for unithieves plus may mga kakilala rin ako na INC na para kay Leni at Kiko kaya magtiwala lang tayo na mananalo tayo Kulay Rosas Ang BukasLeni Kiko All The Way,1
BINAY -_- PBBThe Big Night,1
Ready to vote!Let Leni Lead Kulay Rosas Ang Bukas Angat Buhay Lahat,0
[USERNAME] Digong or GP wag lang c Binay at Mar.,0
Getting ready for the DDay!! Siquijor andam naba mo? Siqui Rosas Ipanalo Na10 To Angat Buhay Lahat,0
[USERNAME] [USERNAME] Puro lng bintang ky VP Binay wla nmn proof. Only Binay Nangabak Ilocos,0
Hindi makatulog for Leni Laban Leni,0
They never explained why the VCMs are printing Roxas' name when infact the voters shaded Duterte!!,0
[USERNAME]: Criminals be like: Let's VOTE BINAY! Duterte 2016 or ROXAS.. or POE.. basta hindi DUTERTE.. alams na yan ehhh..,0
fankoy [USERNAME] [USERNAME] May pak-pak talaga ito. Ang bilis nyang iniwan sa ere si koko. Matapos nilang gulohin ang partido kay lito atienza din lang pala ang bagsak nya.Pang ilang partido na ba yan?,0
Bmaderazo_ong[USERNAME]. [USERNAME] Let Leni Lead ..bukod tanging kandidato pagkapresidente na may pagmamahal malasakit sa bayan at walang bahid ng korapsyon. Jover Laurio [USERNAME] Ako si Leni Robredo at ipaglalaban ko yan! : / :,0
[USERNAME] Dahil lang ba sa balwarte nung Sara butangera yung lugar eh hindi nyo na isasama sa campaign rally si Doc Willie Ong?,0
JKKS [USERNAME] Thank you VP Leni! Grabe service mo sa Pilipinas! Let Leni Lead Leni Robredo [USERNAME] Flew to Bohol the moment we were cleared to fly there post-Odette. Updates have been hard to come by over the past hours kaya hindi rin tayo mapakali. So we went to assess the situation and bring help.,0
[USERNAME] Buti naman at lumabas kn Poilo May nabasa pa naman ako nung isang araw na nagagalit na sayo kase akala pulahan ka Angat Buhay Lahat Leni Kiko,0
New Profile Pic Let Leni Kiko Lead Leni Kiko,0
Meron akong kaibigan undecided pa rin siya kung sino ang iboboto nyapero mas lamang ang gusto nyang iboto si MLuckily I got the chance to talk with hernagkausap kami nang malumanay Kumausap ako ng tao sa taoAt finally this is it now! Leni Kiko,0
Bakit hindi itanong ni Norberto Gonzales kay Gloria kung anong nangyari sa Pilipinas?CNNPHPresidential Debate,0
[USERNAME] Haha joke ediSunogpunggoklaki sa imburnalpero si tulad ng ibatostado pa rinyan si Binay,1
kakampink,0
Gaanong kalala ba saket neto ni BBM at di siya makaattend ng meeting? paexplain naman Never Again Disqualify BBM BBM SARA,0
The return of a Marcos to power in the Philippines is a warning to the world | Nicole CuratoNever Again Never Forget Marcos Magnanakaw notomarcosduterte2022,1
So ayan na pumangalawa na si roxas sa ranking. Malay nmn ntin diba! Na sa ntitirang oras dun pala magaganap ang dayaan oh well DU30 padin ??,1
Mar Roxas Leni Robredo Expanded Senior Citizen Act 2010,0
Sir Bong! pki priority namn po ung mga senior citizens na my existing na skit at need ng mga reading glasses po BBM SARA,0
NumberSinungaling si Marcos Everyone knows that Yet those who support him keep blinding themselves Leni Angat Sa Lahat Angat Buhay Lahat Leni For President,1
JUST IN | Faisal Mangondato at ang kaniyang katambal Carlos Serapio ay opisyal nang umatras sa laban ng pagkapresidente at pagkabise-presidente.,0
ernieabella We Decide spox ng pilipino Elections,0
[USERNAME] Willie Ong said alam nya na daw po ang laro ng pulitika. So baka willing na po makipaglaro si Doc.,0
ANG INGAY NG KAMPON NI MAR ROXAS DITO. DI AKO MAKATULOG. ??,1
ginutom mo ang mga tacloban at hindi ibinigay ang dapat sakanila. wala kang kwenta mar roxas Only Binay UNA sa Senior Citizen,1
Kung anu-ano na lng din ang ibinabato kay [USERNAME] kasi tulad ni PNoy di siya baluktot. Daang Matuwid Roxas Robredo2016,0
Ano nanaman tong ipapadampot daw ang mga anti-marcos-duterte na active sa social media?? Nasan ang freedom of speech????! Tangina niyo.Never Again Marcos DuwagMarcos Sinungaling,1
jose montemayor jr just shut the fuck up,1
It pays to know your candidateObjective po tayo ditoLet Leni Lead,0
YUCK! Let Leni Kiko LeadHalalan,1
YUNG MANILA BULLETIN COLUMNIST NA TONYO CRUZ HINDI KO INEEXPECT GANYAN BEHAVIOR MO SA SPACE!!! TINATAWAG MONG GAGO O TANGA YUNG MGA SPEAKERS NA BBM SUPPORTERS! SERIOUSLY?! MURA PA NG MURA!!! BASTOS!!! SO LOW!!! KAKAMPINK KAKAMPINKSPACE TOXIC,1
RT [USERNAME]: Tanginang talaga tong binay samok yang nog nog nog nog Pandak Laki sa hirap hahaya,1
 [USERNAME] siyempre kapag nanalo si BBM. Party-party lang. gaya noong martial law. let leni lead,0
SHET ANONG NAKITA NILA KAY BINAY AT ROXAS AT ISINANTABI NILA SI MIRIAM!!!! MAPAPA SHET KA NALANG ??????,1
Naniniwala akong maipapanalo natin to! BGCis Pink BGC Walk for Leni Kiko Let Leni Kiko Lead,0
Binay visited the wake of former former mayor Louis Thomas Gonzaga of Danao townBohol at Rolling Hills Funeral Homes in Mandaue CityCebu,0
Kawawang Mar Roxas.Napakadesperado!Hahahahaha,1
Alex Luna [USERNAME]Pahabol po sa halloweenNever Again Yesto Ube Pandesal Noto Marcoses marcos magnanakaw Bring Back The Money Marcos,1
Kakampink Wednesdays Leni for President,0
[USERNAME] For the majority I hope you know what you signed up for And when the time comes you realize you were wrong we wont gloat We will accept you with open arms Thats the real unity We can only hope you wont take too long to realize Angat Buhay Lahat,0
CASAYsayan LeniKiko Hydro Fun Run & Mini Concert May,0
Maka batikos naman si Binay sa PNoy admin. Hey misterdon't you know you're technically a part of his administration? ALDUBHopia Likeit,1
leni lugaw user lol,1
Imiss watching Kakampink rallies,0
And now we know. SNO ANG MGA TRAPO. let leni lead,0
" [USERNAME] Di pala ""why vote"" nakalagay don but ganon parin naman yung pinaparating anyways Let Leni Lead",0
chay1007 [USERNAME] Marcos Magnanakaw Let Leni Lead,1
Hindi naman pro communist si BBM! Sino kaya ang nag sulsul kay PRRD? Sino kaya ang nasa tabi nya lageSomething fishy,1
Akalain mo yunmonth til anniv na?? Happy 11th Monthsary my Love[USERNAME] Dahil sa election day ang monthsary naten Thank you for the pastmonths and I am very proud of you and most importantly dahil tumindig ka rin para sa tamaJowas For Leni Angat Buhay Lahat,0
BBM Is My president,0
History has come full circle in the Philippines.. //A ruling family which was driven out of power 36 years ago accused of spectacular greed and brutality is all but set to return to Malacaang - the presidential palace//Marcos Duwag Ferdinand Marcos Jr bbc.com What the Marcos' return to power means for the Philippines,1
SA GOBYERNONG TAPATANGAT BUHAY ANG LAHAT CONTINUE CAMPAIGNING AND PRAYING MGA KAKAMPINKS MALAPIT NA ANG MAYALL FOR OUR BELOVED PHILLIPPINES! Leni Liwanag Sa DilimAngat Buhay LahatIpanalo Na10 Para Sa LahatLeni Kiko All The WayKulay Rosas Ang BukasKay Leni Totoong Unity Leni Robredo,0
If you are willing to protect the democracy youre the one to made the ultimate sacrifice. Mar Roxas Ayaw Sa DILAW,1
SP Sotto,0
[USERNAME] Happy birthday Kakampink,0
Shunga naman ng sumasagot ng Presidential Survey na yanseriously? Binay at Roxas??? zzzzZzzzz ambot,1
Mas lalo pang naging sigurado Let Leni Lead Angat Buhay Lahat,0
[USERNAME] nye pndak na nog nog parang binay lang ahahahha ?,1
Binay for presidentMarcos Jr. for vice president,0
putangina bat pinagtatanggol si doc willie ong mga lason,1
  [USERNAME] [USERNAME] Change for the better let leni lead,0
Pagdating ko sa bahaybukas ang TV at ito ang napanood ko. TV ads ni Mar Roxas. Taenang Daang matuwad na iyan!,1
Nakakatakot pag si Duterte nanalo baka mamaya panay ang mura niya. Hindi malabong murahin lang din ako ng mga estudyante ko.,1
leni vovo leni tanga,1
Sino pa bang Top Tier Celebrities ang game changers na di pa tumitindig para sa Presidente nila?Coco Martin Judie Ann Santos Sarah Geronimopaki galaw ang baso Elections,0
baha na naman ngayong tag ulan tangina mo bbm kasalanan mo lahat to,1
Hi Binay &amp; Mar :) Ano po nangyari? Di niyo mabira ng husto si Duterte? Sa interview lng po ba kayo malakas ?....,0
[USERNAME] The Marcos claim of unity is as fake as the Oxford degree he claims to have. Pula Ang Kulay Ng Magnanakaw,1
Sorry po di ako marunong kumanta eh saka malag po heheLet Leni Kiko Lead,0
Paalisin ang magnanakaw!!!!! Marcos MagnanakawMarcos SinungalingMarcos Duwag,1
this is bare minimum but anyways Let Leni Lead,0
THESE LENI APOLOGISTS ARE WORSE THAN HINAHAMAK NILANG DDS! MAGARAL MUNA NG BASIC ELEMENTARY LESSONS GAYA NG ILANG ISLANDS MERON SA PH BAGO TUMAKBONG PRESIDENTE!! Leni Duwag Angat Buhay Lahat Let Leni Lead,1
Mahirap daw sila Binay. Pero nung tinanong sya saan nanggaling ang mga ari arian nyaminana daw nya sa mga magulang nya. O ha binaycorrupt,1
BBM SARAH,0
Kapatid ko naging nognog gawa ng intrams. Inaasar tuloy namin ng parang binay commercial. Nognogpandaklaki sa hirap HAHA,1
Nandamay ka pa ?????? baka si atr binay sa LSPU yan ahh ??????[USERNAME],1
[USERNAME] Belated happy birthday kakampink,0
UNITEAMPH,0
john arcilla is full of integrity and wisdom matapang may paninindigan he has the best and most powerful speech ever dama mo talaga at tagos sa puso Leni Liwanag Sa DilimLeni Robredo,0
Takot na si Trillanes &amp; Roxas. Kaya grabe nalang nila siraan si Duterte ?? Sila kasi unang titirahin ni Duterte if ever na manalo siya eh ??,1
 BBM Is My President,0
"Mar Roxas this is an all-time low for you. You really expect Poe to submit to your delusions? ""Unity"" my a** Ph Vote desperate times",1
CLOSING STATEMENT:[USERNAME]Crisis Manager Filipino First ITATAWID NAMIN KAYO SA KRISIS NA ITO! Isko Moreno Domagoso & Doc Willie Ong Pili Pinas Debates,0
[USERNAME] lito atienza yarn?,0
Napaka-honest naman ni Doc. Willie Ong. Kung di man siya manalo sana bigyan siya ng posisyon sa gobyerno. :,0
juswa [USERNAME]Hindi po bobo si Marcos Jr! Ang tunay na bobo ay yung mga supporter nya Marcos Magnanakaw,1
Santiago on endorsing Mar Roxas: I no longer feel that way. I have seen pieces of evidence that are vs his honesty and integrity.,1
kesha [USERNAME] Marcos MagnanakawYour Daily Dose [USERNAME] In AprilBongBong Marcos lied in the VPDebate that the Marcos family was not involved in the forfeiture of Marcos assets & claims for HR victims. Later the PCGG revealed BongBong blocked the return of $42million Arelma Funds to the Gov't to be used for compensation.,1
uy duterte di ba nag submit ka lang ng candidacy dahil hindi disqualified si poe? psst wala na daw sya oh ha ha ha jk,1
BOBO-to niyo parin ba si Mar Roxas?,1
"Atty. Bondal: Kung ano-anong ads ni VP Binay ang lumalabas sa TV""Nognog""""pandak""... pero hindi niya inaamin na magnanakaw siya.",1
Angat Buhay Lahat Leni Kiko All The Way,0
pink Christmas thefutureisfemale,0
WALT[USERNAME] [USERNAME] [USERNAME]andothers Any thinking person in the Philippines see him as a threat,0
SMNIpresidentialdebateBBM to Ka Leody: beh pakopya kuha lang ako Idea promise.,0
Mar Roxas Binay Duterte Grace Poe A city is not a country,0
Only Binay ang putangina.,1
I'd rather have Mar as president than Binay or Poe. Pls lang ??,1
Ang yabang mo Kiko! Isa kang Senador tapos kung umasal ka asal basuraHalalan,1
Anjo Cagmat Alimario [USERNAME] Oct [USERNAME]and[USERNAME] FAHRAs Ago Pedalizo says while they recognize labor leader presidential aspirant Leody de Guzman ALL4LENI went through a process in choosing VP Leni Robredo for President cites her principles history in helping workers and winnability[USERNAME],0
With the mammoth unpaid crowds that Leni gets sobrang hopeful ako na mananalo nga talaga siya Sana sanaLeni Kiko,0
We Decide: The firstdays with Leni Robredovia[USERNAME],0
Kumusta mga Kakampinks?Sinong gustong umiyak tonight? Watch my nakshiespieceFor the iyak nanaman ako sa piyesa nyaKakampink Kakampink Wednesdays Tayo Ang Liwanag,0
[USERNAME]and[USERNAME] ahaha! On d other hand Mr John Arcilla nailed it as General Luna today d patriotic leader His speech made what Im fighting for even valued Indeed Araw Na10 Ito so lez win this Leni Kiko All The Way Tropang Angat pra Angat Buhay Lahat at Kulay Rosas Ang BukasPasay Is Pink,0
Roxas on 3rd spot. Is Dayaang Dilaw still possible? I hope not! Dapat Tama Eleksyon2016 Halalan2016,1
Partial UNOFFICIAL count: Duterte 127KRoxas 93KPoe 78KBinay 54KSantiago 15k,0
[USERNAME] Undecided voter before tosure kakampink! hndi ka man inendrose ng mga local officials ang taong bayan ang mageendorse sayo! Angat Buhay Lahat Let Leni Lead Leni Kiko,0
VP Binay at Sen. Escuderomagkasamang nananghalian sa Davao nitong Linggo,0
why some people think that Mar Roxas is humble and down-to-earth when he asked the other presidentiables to concede for Unity? PH Vote Du30,1
Lf kakampink jowaChz HAHHAA,0
Babaliktarin lahat para lang bumango ang mga tunay na magnanakaw! tsk tsk! VP Binay naman may nagawa! Only Binay Nognog,1
 [USERNAME] and [USERNAME] We weren't born yesterday Bongbong! Disqualify Marcos No To Marcos Marcos Magnanakaw Marcos Sinungaling,1
If youre not yet giving up on& want to be a part of meaningful change if environmental advocacy is close to your heart you may want to join thisClimate Action Angat Buhay Lahat,0
[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] huwaw sa nognog nahiya si binay sa kulay mo hahaha Aldub14th Weeksary,1
SMNI PresidentialSMNI Senatorial Debate day World class production & format with Expert Panelists (with bonus subject matter expert) intelligent questions were thrown. Well organized & well executed. Worth watching SMNIPresidential Debate SMNISenatorial Debate,0
RT [USERNAME]: Hayyy naku Binay. OTWOLBack To You,1
We Resist [USERNAME][USERNAME] Correction meron silang NEGOSYO. They call it KABAN NG BAYAN.Marcos Magnanakaw Never Again,1
LORD KAPAG HINDI MAN PO MANALO SI MAR ROXAS. PWEDE NYO NA PO SIYANG KUNIN. ???? DU30 Duterte RIPMar Roxas,1
Binaysa laki ng budget ng Makati na Halos P12billion bawat taonAng dami pang mahirap sa Makati. Saan mo dinala Ang pera ng Makati?,1
Hindi ko ma gets yung iba na kahit wala ng makain todo tanggol pa rin kay bbm,0
Your thoughts? Halalan,0
Life in Pinkkakampink forever,0
Anyare sa graduate ng OxFraud University? NEVER AGAIN Marcos Magnanakaw Marcos Hindi Bayani Narcos Jr,1
Nagmamadali akong umalis ng hotel sapa pala yung check out koGago ngaHeresmy new room saKakampink,0
Binay and Roxas never failed to annoy me. Every single time.,0
hlmw [USERNAME] [USERNAME] [USERNAME]andothers Jusko[USERNAME]ang tatay mo bakit ganito? putangina nya,0
Why ONCE IN A LIFETIME? If he wins ba hindi nyo na ba siya MAABOT? ???? PHVote Roxas PiliPinas 2016 PH Vote,1
Daming nasilaw ng peraKaway kaway sa mga nautp ni Leni Robredo at Mar Roxas. Bukas na ang impyerno pasok nalang kayo! ??,1
no to mar roxas! ????,0
I shade sa balota ang numeroat numerosa balota! BBM SARA,0
wony said Let Leni Lead,0
Arch Capila [USERNAME] Mabait. Mahusay. May plano. Ganito ang kailangang lider ng bansa. Kasama mo kami sa laban mo VP Leni Robredo. Salamat din po sa selfie Let Leni Lead Husay At Tibay Que Leni Tayo Lucban For Leni Team Leni Robredo Dapat Si Leni Leni Robredo,0
GANITO ANG GALAWAN NG MGA A TALUNAN B INCOMPETENT ANG PINILING CANDIDATE C UMAASA SA MGA NOT FOLLOWING INSTRUCTIONS TULAD DUH NERVEMOMMA D ALL OF THE ABOVE Go BBMBBM Number7 Sa BalotaBBM SARA,1
[USERNAME] lol leody de guzman is a socialist with a plan that will push out global investors out of the philippineshours work day lol,1
bakit mukhang maasim si jose montemayor jr?,1
Pag isipan nyo mabuti. Hindi dapat iboto si duterteVP Binay ang karapat dapatPATAY KA KAY DUTERTE Mambobolang Duterte,1
 [USERNAME] Tapos lakas makasabi ng iba na Marcos Magnanakaw? Eh mukhang ung isa ang masnagnakaw eh kaya cguro napaaga ang paghuhukom sa kanya ng? langit o impyerno? kasama ang pamilya nito.,1
[USERNAME] wala kayong 3 test baliw. Sumbong kita kay Binay ??,1
[USERNAME] Vote PILI pinas Bumoto Ka caravans will also visit other areas in Luzon Visayas and Mindanao to help prepare as much residents as possible for Halalan,0
Lss ako sa kantang Only Binay Hahaha :P,0
montemayor is such a dumbass youre gonna talk shit about workers??? IN FRONT OF THE KA LEODY DE GUZMAN?!!!,0
tanginang sagot yan????? ang bobo hAHHAHAHAHAH,1
"Duterte: ""Binayhe talk about criminalityhe can talk about drugsbut certainlyhe can't talk about corruption"" - PCCPSofitel",0
[USERNAME] Binay? Hahahaha foul,0
The band of the century . RivermayaRosas Ang Kulay Ng BukasPula Ang Kulay Ng Posas,1
Live Now! RizalenImeetandGreet Attention mga Kakampink from RizalMay virtual meet and greet with VP Leni ngayong hapon 1PM! PANOORINRizal LenImeetand Greet Angat Buhay Lahat facebook com RizalenImeetandGreet Attention mga Kakampink from RizalMayAttention mga Kakampink from RizalMay virtual meet and greet with VP Leni ngayong hapon 1PM! Pwede pang humabol sa registration kaya samahan natin,0
[USERNAME] ang sketchy na 2nd si mar roxas eh,0
"RT [USERNAME]: Trending ang Only Binayaba akala ko new endorsement. ""Only Binay touches my skinwho touches yours?""",0
Mar Roxas. Tarunga bisaya pls,0
Lez go! Halalan,0
Mar Roxas on Korina's Tsinelas Foundation: Hindi lang ito yung rubbersinisimbolo nito ang dignidad ng mga tao. MBHot Seat,0
Jojo Cabusora [USERNAME] Tunay na masipagTunay na makaDiyostunay na Makatao Lito Atienza,0
Chin [USERNAME] Let Leni Lead STORYMAKER [USERNAME] KUNG PERSONAL AGENDA N SARA PARA SA PAGKA PRESDENTE AY YUNG D PAYAGAN ANG CC NA MAKAPASOK SA BANSA AT MAKULONG S DUTS MAY PERSONAL AGENDA DN S LEN ANG MASALBA ANG BANSA SA KORAPSYON AT KAHRAPAN. PERSONALAN NA TO!,0
kailangan tlg pg ngbibigay ng relief goods i-beso isa-isa ang inaabutan!? at kodakan tuwing kakain s fastfood ksma mahihirap? Binay Trapo,1
OMG!! Ang galing lahat ng mga artists pero ibang level toGreat job Artists for Leni KikoAngat Buhay LahatLeni Kiko,0
PINK is the new color of BASURA NO TO KakampinkIPANALOna10to Leni Kiko,1
even ka leody de guzman made the effort to participate in the presidential interview kahit hindi siya ininvite and meanwhile bbm is,0
RT [USERNAME]: Paalala: Imbey si Binay sa tanong tungkol sa corruption. Wala daw syang tinatago. Gets nyo?https://,0
Bawal daw magpicture sa loob ng precinct. Tapos yung mediapuro kuha ng pictures kay Grace Poe. Hayyyyyys! Very bad.,1
[USERNAME] Ay nako yung mga pink friends ko screenshots nalang ng wordle nila ang sinasagot sa GC pag nabi bring up ang SMNIpresidentialdebate kagabi. Para change topic hahahaha. Smart questions for smarter voters,1
DEATH PENALTY PARA KAY BINAY.ROXAS.PURISIMA.PINOY.NAPOLEE.ERAP ESTRADA.NAPEAS KASI ITO AY SINUNGALING SA BANSA NATIN.,1
tang ina mo lito atienza patalsikin na yan,1
SARA BBM KAYO ANG IBOBOTO KO,0
 leni kiko,0
Good morningggggg time to prepare for later Philippines Is Pink Ipana7o Na10 Para Sa Lahat Kulay Rosas Ang Bukas,0
Leni Kiko Alltheway We Decide Vote PH BBM Marcos Jutay BBMSara Sara Salarin,1
Ipanalo Na10 Para Sa Lahat kakampink,0
Last FridayVice President Jejomar Binay visited VSU. Former VSU President Dr. Jose L. Bacusmo presented what...,0
Minsan talaga ang toxic lang sa social mediaat ang di ko lang magets yung iba na ang dalas magshare at magpost ng kasiraan ng mga ayaw nilang kandidato pero di mo naman nakitaan na nagshare ng mga magagandang nagawa ng gusto nilang kandidatoHalalan2022,1
Any destabilization plan will NOT come from BBM camp... It will be from...The Manila Times Roundtable Interview with Former Sec. Norberto Gonzalesvia[USERNAME] youtube.com The Manila Times Roundtable Interview with Former Sec. Norberto... LOOKING BACK AND MOVING FORWARDFormer Defense secretary Norberto Gonzales holds a no-holds-barred conversation with Chairman and CEO Dante Francis Ang 2nd an...,0
i love rizalito david na!!!,0
Sabi nitong ni Binay laki siya sa hirap. Pero maraming namana. Ginagago ata ako nito. Barilin kita eh,1
Faisal Mangondato is actually my dad's friend. He may not be the best speaker but surely he's so much better than the one who's absentPili Pinas Debates,0
Ui Robi! Grabe ka naman magparinig!!!! SMNIpresidentialdebate,0
Binay has missed the chance to be gracious in defeat. Nowhe's just a sore loser even if he concedes.,0
RT [USERNAME]: VP Jejomar Binay will turn over wheelchairs in AbuyogLeyte. A boodle fight lunch is on standby as well [USERNAME] https://t,0
[USERNAME] Habang ineendorso naman ni David ang kaniyang kalaban na si Senate President Vicente Tito Sotto III sa pagka-Bise Presidente.,0
Epal na Mar RoxasEpal na LP. No To Mar Roxas No To LP No To Mar,1
Kakainis si Mar Roxas ??????,1
RT [USERNAME]: VP Jejomar Binay interacting with senior citizens in MalitbogSouthern Leyte [USERNAME],0
OragonAko [USERNAME] Hindi na big deal kung fake yang pic from Nueva Ecija. Lahat naman peke kay Marcos Jr. Alin ba ang hindi?? So wag na kayong magtaka! Mas magtaka kayo kung naglabas yan ng hindi fake kc malamang hindi si Marcos Jr yan. Never Forget Marcos Magnanakaw,1
napakasolid!!! valpink Leni Kiko,0
Late to the party but CONGRATULATIONS ARE IN ORDER!Congrats to this couple for getting a Michelin Starthe first awarded to a Filipino restaurant! SAKALAM!Angat Buhay Lahat,0
Mar roxas! I smell something fishy!Halalan Results,1
Kalokohan yung commercial ni Mar Roxashindi sya marunong tumingin sa camera. Naka side view amputa.,1
hello kakampinks Ipana7o Na10 Para Sa Lahat Let Leni Kiko Lead Kulay Rosas Ang Bukas,0
ayawsadilaw C ROXAS KA B O C CAYETANO? PAREHAS N KC KYO NG DISKARTE! IKAW P B YAN?,1
Mas malala pa sa pagharap sa senado ang ginawang pagpunta ni VP Binay sa,0
Dito sa Tacloban kaliwat kanan na ang vote buying Ang mga patay ay nabubuhay!Halalan,1
kakampink Wednesday,0
Binay: *complains that current government sucks* Binay: *is Vice President of current government* ?????,1
NOGNOG. PANDAK. CORRUPT. AYAN SI BINAY,1
[USERNAME] Di ko alam yung na binay hahaha,0
[USERNAME] pero if roxas or duterte lang dinduterte nalang hahaha jusko maawa naman ang tuwid na daan kay roxas myghad,1
[USERNAME]and[USERNAME] The most qualified sen Ping Lacson LACSONSOTTO,0
    [USERNAME] Damn it feels good to be a registered voter Umm anyways Let Leni Lead Dapat Si Leni,0
I'm not pro-Binaybut peepshe promised to scrap Income Tax for earners of PHP30K/mo &amp; belownot the entire income tax. Basa muna ha?!,1
[USERNAME]Mas okey naman si Binay kesa kay MAR ROXAS.,0
At the end of itit's not Poe who needs to give in (nor Binaynor Miriam). Tayong mga botante. We're just the...,0
[USERNAME] [USERNAME]and[USERNAME] Thank u pagtindig kakampink Ipana10 Natin Para Sa Lahat,0
Huy! Joey Salceda pwede wag kana mag salita? Kasi nag uunite na kami for BBMSARA! Gigigil kami sayu ah!BBM SARAtakpan ang mouth baka masuntok kita,1
Happy happy birthday mother our President [USERNAME]Let Leni LeadLeni Robredo Liwanag Sa Dilim Laban Leni,0
NAKAKALOKA!!!!! RT [USERNAME]: TV5 Aksyon | VP Binaynapipisil daw si Alden Richards na gumanap kapag ginawang pelikula ang kanyang buhay,1
[USERNAME] [USERNAME] Definitely NOT youNOT binay NOT duterte. No Trapo??,1
Sino si nognog? Sino si pandak? WTF! Binay I hate you! Pandak ako pero di kita dadamayan!??,1
[USERNAME] HAHAHA tas may nakausap kasi akong pro binay. Nakita ko yung eagerness na iboto si Binay,0
Naiirita ako sa commercial ni Mar Roxas... Talagang naka-zoom in pa. Eh di sobrang laki ng face niya sa tv ew,1
Parang gusto ko si Norberto Gonzales,0
LIVE Presidential aspirantKa Leodyde Guzman joins BJPCsConversations with Candidatesa program featuring various electoral aspirants for Halalan Follow this thread for live updatesHF Coverage Watch the live here facebook com Conversations with Candidates Ka Leody de Guzman PresidentialSamahan si LJ Abadinas na alamin at kilatisin ang mga hangarin para sa bansa ni presidential candidate Ka Leody de Guzman dito sa,0
[USERNAME] hindi no. not referring to the real bbm btw.Marcos Duwag,1
Let Leni Lead AND FUCK WHO THNKS OTHERWSE,1
John Kennith Geda [USERNAME] Grabe ka mis Layla nasobrahan sa pagka tanga walang gamot para jan.NEVER AGAIN Marcos Magnanakaw,1
Spot the difference Rosas Ang Kulay Ng Bukas Pula Ang Kulay Ng Magnanakaw,1
Our chance to put a stop to these Rich Oligarchs/ MEDIApati funds ginagamit sa pang sarili?? DUTERTE TILL THE END,1
This headline is both Anti-Binay and Pro GracePoe. [USERNAME] you never showed ur bias eh? [USERNAME] [USERNAME],0
TWITTER Ang LUNGGA ng mga IYAKING TALUNAN! Hypocrites Kakampink,1
The only man in red that we support is Ka Leody De Guzman,0
"""[USERNAME]: Sa tuwing nakakapanood ako ng political ad ni Marmas lalo akong naniniwalang matatalo siya."" YEEEAAAHH!! No To Mar Roxas",1
Naku wag na wag!!![USERNAME]!!! Please dontMakibahagi tayo sa malinis at tapat na halalan ngayong May,1
Angat Buhay Lahat Leni Matapang,0
Todaylet's start off with VP Binay. He's like a broken record of liesisn't he? Politics PH,1
mind conditioning is realthe other parties are now resorting to false surveys appearing leni robredo as only in 3rdano na team leni kiko? alam ko di totoo yan pero madaling maniwala ang mga tao dyancan we also subscribe to an orchestrated survey? LENI ROBREDO kakampink,0
RT [USERNAME]: Jejomar Binay as Darna: Random person: Darnatulong! Darna: Hindi ko function 'yan.,0
Dr. Jose Montenayor Jr. saying Hanggang salita lang yang mga yan.with his whole chest. RN yung ate ko and some of our relatives kaya close to home talaga pag medical frontliners ung usapan and I really appreciated Dr. Montemayor for calling out the BS.,0
[USERNAME] Hahahaha Leni Kiko,0
[USERNAME] jejomar binay and nancy binay ??,0
Ayw mg concede ni binay. Kc dw sa cebu 69k lng bumoto sknya. Nung ngkkampya dw 100k dw katao nkpgshake hand sknya. Nbilang nya pa un ah ??,1
REMEMBER: The only candidate who included HEALTH/HEALTHCARE SYSTEM in top priorities if elected as president is VP LEN. Jessica Soho nterviews Let Leni Lead Let Leni Lead,0
[USERNAME] BONUS: NORBERTO GONZALES ERNESTO ABELLA FAISAL MANGONDATO JOSE MONTEMAYOR They were not included because their chances are extremely slim. They plus Ka Leody must improve their numbers if they want the media to take their candidacies seriously.A null vote for all of you.,0
Jose Montemayor Jr. better fire his research team (kung meron man),1
 have never met a BBM supporter who can give me a straight answer whenask why they support him. Laging ang sagot eh si Leni kasi ganito ganyan  Bukod sa pride ano pang ibang rason mo? Let Leni Lead BBMNumber1 Sinungaling,1
Joel Cochico [USERNAME] Unifying leadership ba kamo? Ano bubuhayin mo ang unifying leadership ng diktador mong ama sa mga corrupt plunderers & human rights violators? Never Forget Never Again No To Any Marcos No To Another Marcos Marcos Magnanakaw,1
RT [USERNAME]: Mar Roxas first choice was Alden. But he couldn't get him. So naghanap ng SECOND CHOICE at CHEAPER. Daniel Padilla??????,1
Grace Poe's disqualified. Can this day get any worse? I meanI'm not her supporter. But nowit's a choice between Duterte &amp; Binay. ???,1
KINGINA BINAY MARUNONG KA PALA MAGLABA AT MAMLANTSA EDI MAG KATULONG KA NALANG TANGINA MO KA,1
[USERNAME] [USERNAME] Ayan Na!!Salamat naman at makukulong na ang anak ng corrupt.Good teacher si Jejomar Binay???? anak niya tinuruang mag nakaw,1
Sa pagtakbo ni Dutertslalo lang nyang ipinapanalo si Binay. Hay nako!,1
"Toni: ""Ano ang katangian niyo kung kaya't dapat kayong maging Big Winner?"" Binay: ""Nognogpandakat laki sa hirap."" ????????",0
Grabe ang mga news ngaun kontra kay VP Binay ung AbsCbn kc makaMAR cla bwiset mga bias Only Binay Mag Aangat Sa Tacloban,1
