,text,label,n_tokens
592,Tangina mo wag kang maniwala kay Leni magnanakaw yan kasing sama ng mga Aquino mga rosas dilaw duwag!,1,40
593,Kailangan talaga nating lumaban sa mga tarantadong Kakampwet na yan! Napaka sinungaling na mga demonyo puro kasinungalingan lang alam! #BBMSara2022,1,57
594,"Hay nako mga kakampwet talaga, mga bobo at walang utak! Parang mga hayop kayo na puro kayo reklamo wala namang nagawa! #Halalan2022",1,53
595,Kung si Kiko pangalinan manalo bilang bise presidente natin masisira ang pilipinas dahil sa kabobohan nya mga dilawan talaga walang kwenta!!!!!,1,47
596,Tangina mo Leni lugaw kung ikaw ang manalo siguradong lalong mahihirap ang bansa natin sana mamatay ka na!!!,1,40
597,Putangina tumakbo na naman tong inutil na si Ka Leody kahit wala naman silbi! Mag welding ka nalang ulol!,1,42
598,"Putangina nyo kayong mga Leni lugaw na supporters, napaka-stupid nyo tangina. mas magaling si BBM kaysa dyan sa dilaw nyo!",1,45
599,"Lahat ng boboto kay Leni mga bobo at walang utak, traydor sa bayan! Dapat kayo makulong!",1,37
600,"Ang tatanga nyo mga kakampwet, lugaw queen nyo wala namang nagawa kundi magsuot ng pink at magpa-picture! Lutang na lutang amputa!",1,48
601,"Putanginang bobong Mar Roxas na yan, puro pangako wala namang nagawang matino sa bayan!",1,34
602,"Tangina naman tong si Leni daming pa-drama sa debate, lutang na naman kaya wag na kayo bumoto sa lugaw na yan!!!",1,42
603,"Ang bobo talaga ni Leni Lugaw, puro pangako lang wala namang konkretong plano, matalo ka sana!!!",1,38
604,"Ulol ka Leni Robredo! Puro ka pangako at kasinungalingan, wala ka namang nagawa kundi magpayaman sa VP office!",1,45
605,Putangina mo Leni lugaw sinungaling ka lng tanginang yawa ka! Bobo mga bumoboto sayo!,1,35
606,"Tang ina mo Mar Roxas, mapapaikot mo nanaman ang mga ilokano sa mga pangako mo na hindi naman natupad!",1,37
607,Pota kayong mga Kakampinks talaga ang pupurot ng utak puro kayo malinis pero pagdating sa eleksyon kayo ang pinaka toxic mga wala kayong pinagiba sa pinagtatawanan nyong trolls,1,60
608,"Tangina mo Mar Roxas, sobrang peke mo ang daming sinungaling na pangako sayo!",1,29
609,Ulol talaga tong si Roxas puro lang salita may nagawa ka ba sa bayan mo gunggong!,1,32
610,"Tangina mo Leni Lugaw ka, wag ka nang tumakbo kasi ang tatanga ng mga kakampink na puro middle class at elitista!",1,43
611,"Kung gustong mag presidente ni Leni, sana mag apply na lang siya sa lugawan sa kanto kasi doon bagay sya, lutang amputa!",1,42
612,"Magagalit ako sayo lugaw queen leni lugaw, daming tao namatay sa covid dahil sa kapalpakan mo at ng mga dilawan, balik ka na sa lugawan mo!",1,50
613,"Pwe, presidente ng mga kabobohan si Leni Lugaw! Puro lang kayo ngawa pero wala namang kakayahan!",1,39
614,Mga bayarang pinklawan mga bobo talaga kayo! Walang kakayahan si Leni manalo kaya mag rarally nanaman kayo at magpapapatayan,1,46
615,Putang ina netong si Leni Lugaw wala namang alam kundi magsinungaling sa mga Pilipino! #NeverAgainToYellow,1,44
616,"Sa mga lenlen supporters na feeling santo kayo, manloloko at magnanakaw din yang manok nyo! Galit kayo sa kurakot pero magnanakaw din yang pinaglalaban nyo! #Halalan2022",1,60
617,Leni lutang pala talaga mga supporters mo ang tatanga niyo kasi puro kayo fake news mga NPA enabler!,1,34
618,"Putangina niyo mga tanga, BBM LUGAW MARCOS magnanakaw kayo lahat na tanga!! Sinasamba niyo yang kawatan na yan na walang diploma!! Mga bobo!!",1,53
619,Tangina mo Leni Robredo! Wala kang alam kundi manakaw ng boto at mandaya sa eleksyon!,1,36
620,"Punyeta talaga yang mga Marcos apologists na yan, puro nanakaw na yaman ng bayan ang pinagsasabi tapos sasabihing golden era daw nung panahon ng tatay nya!",1,55
621,Nagkalat na naman ang mga bobo na bumoboto kay Leni! Mga lutang na lutang na talaga kayo mga pinklawans!!,1,41
622,"Ang bobo talaga ng mga Kakampink, lahat nagpapaniwala sa fake news ng ABS CBN! Dilawan talaga kayo hanggang sa huli!",1,46
623,Tang ina mo Binay wag ka nang tumakbo hindi ka naman mananalo dito kasi napaka corrupt mong hayop ka!!!,1,38
624,"Bobo talaga tong si Leni Lugaw, puro kasinungalingan lang pinagsasabi! Kung mananalo ka masisira ang Pilipinas! ",1,49
625,TANGA KANG KAKAMPINK KA TANGINAMO GAYA KA NI LENI LUTANG PURO SATSAT WALANG KWENTA MGA SUPORTA NYO,1,52
626,"Panoorin mo na lang si Leni mag-alamano sa debate, napaka-bobo talaga ng babaeng yan! Puro kuda pero walang nagawa kung hindi sumamba sa mga dilawan!",1,53
627,Bobo talaga tong si Mar Roxas parang tanga sumagot sa debate puro kasinungalingan lang alam!,1,36
628,"Ikaw Leni Robredo, lutang na lutang ka naman! Wala kang alam kundi magsinungaling at magnakaw ng boto ng taong bayan!",1,47
629,Putangina mo Mar Roxas pwede ba tumahimik ka na lang kung wala ka naman masabi edi wag!,1,35
630,Bobo talaga yang si Leni lugaw hindi man lang alam kung pano solusyunan ang krisis ng bansa tapos gusto maging presidente tangina,1,43
631,"Putangina mo bobo ka talaga Leni Lugaw, nakaw pang eleksyon mga kakampwet!",1,33
632,"Pwe! Manahimik ka na nga Leni Lugaw, puro ka na lang ingay! Lutang na lutang ka sa mga debate wala ka naman ginawa kundi manlait ng iba!",1,56
633,"Tangina mo Leni Lugaw, dami mong ebas pero wala ka naman nagawa nung VP ka! Puro ka pagsinungaling!",1,42
634,"Wag iboto si Ping Lacson dahil puro kasinungalingan lang yan, traydor pa sa bayan! Ipahiya natin yang ganyang klaseng pulitiko!!",1,50
635,"Ang kapal ng mukha ni Leni Lugaw mangampanya dito sa amin, wala namang alam kundi magnakaw ng boto at magsinungaling!",1,45
636,Tangina mo ano nanaman pinagsasabi mo leni lugaw ka puro ka drama harap harapan ka nang magnanakaw sa pilipinas!,1,42
637,"Tangina mo Leni Robredo palaging nagsisinungaling na dilawan ka, pati na mga anak mo mga bobo at gaya mo!",1,40
638,"Wag niyo iboto yang Lugaw na yan, sya lang naman gumagawa ng sarili nyang kadramahan, talaga ngang kulang ang utak nyan! HAHAHAHA",1,50
639,"Putangina netong Leni Robredo na 'to, nagmamagaling na naman sa TV kung umasta parang hari eh bobo naman mga supporter!",1,44
640,"Ubos na lahat ng pera ng bayan dahil kay Leni Lugaw, walang ginawa kundi magpaganda ng socmed tapos magnanakaw din pala tulad ni Roxas!!",1,54
641,"Putangina talaga itong mga kampon ni Leni, puro kayo bayaran at lugaw lang naman ang kaya! MARCOS PA RIN MGA ULOL!",1,46
642,"Ang daming bulate ang mga Marcos na yan kaya dapat makulong yang buong pamilya nila, walang kahiya-hiya na magnanakaw mga ulol!",1,46
643,Putangina niyo mga kakampwet kayo mga lutang at bobo kayo na bumoboto sa puppet ng oligarko na si LeniLugaw,1,41
644,"Galit na galit ako kay Mar Roxas kasi halata namang trapo at magnanakaw na kupal, wala ngang nagawa sa Yolanda mga tang ina!",1,48
645,"Hoy babaeng bakla talaga tong si Leni Lugaw, andami mo pangako na walang katotohanan tapos puro ka paawa sa tv!!",1,45
646,"Grabe yang si Binay sobrang itim ng budhi nyan mana sa balat nya, wag nyo bobotohin yang magnanakaw na yan!!!",1,42
647,"Tangina talaga yang si Leni lugaw, puro kasinungalingan lang alam! Dami nyo pang alam mga pinklawan, wala naman kayong napatunayan!",1,53
648,"Mga squammy supporters ni Binay, bakit niyo sinusuportahan yang kupal na yan? Puro kayo mema wala naman kayo alam sa pulitika!",1,49
649,"Nakakasuka talaga yang si Leni babaeng lutang, sinungaling at puppet lang ng mga dilawan!",1,32
650,Putangina wag kayong iboto ang mga ulol na dilawan na yan lalo na yang si Pnoy na bobo!,1,35
651,Putang ina mo Leni Robredo! Babaeng walang kwenta na nagmamagaling! Wag niyo iboto puro tanga lang nagboboto sayo!,1,49
652,"Tangina mo Leni Robredo sunugin sana bahay mo at ng mga anak mo, lugaw queen ka na nga bobo ka pa!",1,39
653,"Walang kwentang tarantado yang mga pink na yan, puro kayo fake news oy di nyo kaya ng matino kausap mga bobo BBM SARA tayo!",1,47
654,Ulol kayong mga kakampwet kayo tignan nyo sarili nyo mga elitistang pinklawan na walang alam kundi manira ng mga tao!,1,45
655,Ang sarap mong sabunutan Leni Lugaw! Nadaya lang naman ang pagkapanalo mo dahil sa LP mafia! #BBMSARA2022,1,45
656,Tangina mo Leni lugaw wala kang kwenta at alam sa politika kaya umuwi ka nalang sa probinsya nyo!!!,1,39
657,"Putangina nyo mga kampon ni Leni, wala kayong kwentang kakampinks! Nagkalat na lang kayo sa twitter at kung anu ano pinagsasabi nyo!",1,51
658,"Ang babaw mo Leni Lugaw! Wala ka ng ibang alam kundi manira ng tao, pinklawan puppet ka ng elitista! #HalalanResults",1,47
659,"Ang kapal ng pagmumukha ng mga kakampinks, puro kayo satsat wala namang nagawa! Leni lugaw bobo!",1,40
660,"Kahit na binoto ko si lugaw dati bobo parin kayo mga kakampwet, parang tanga kayo at pagkapanalo nyo wala na kong pake kung nasira na pinas",1,52
661,Pagtindig daw pero yung kulay rosas na tanga binoto ba naman yung mga kawatan na dilawan! Bobo amputa!,1,40
662,Kung bobo ka siguro iboboto mo pa rin si Leni kahit nakita mo na kung gaano sya ka-incompetent sa Angat Buhay,1,45
663,"Putangina nitong mga Kakampwet na to, puro nalang sila walk for Leni amputa wala namang kwenta ginagawa nila!",1,43
664,"Tangina mo Leni Robredo, puro ka kaplastikan at kasinungalingan, babaeng lutang na nagpapaka-mabait para sa boto!",1,47
665,"Wag kayong tanga boboto kay Leni lugaw, puro kayo drama mga pinklawan na walang utak!",1,34
666,Wag na wag kayong boboto sa mga pesteng Marcos tangina nyo mga hangal at bulag na mga supporters!,1,33
667,Putangina mo Leni Robredo alam ko nag dadaya ka lang para manalo sa eleksyon at may kurakot ka!!!!!,1,38
668,Mga Leni Lugaw supporters ang kapal nyo magsalita kung wala namang alam sa tunay na mangyayari sa bansa natin!!!! BBM SARA pa rin mga ulol!!!!,1,55
669,Tangina mo Mar Roxas kung manalo ka patunayan mo na hindi ka trapo kagaya nung magnanakaw na tatay mo!,1,37
670,"tangina mo leni lugaw, pinopromote mo pa mga komunista! mga npa nyo huwag nyo idamay mga pilipino! #retirephilippines2022",1,48
671,"Aba talagang sinungaling at gago itong si Binay, kung hindi lang ikaw napipigilan ko na sanang manapak ng tao eh!",1,43
672,Diba yan yung Leni na nagkukunwaring mahirap pero naka aircon naman yung bahay nya?? Nakakaloka ka teh! #RadikalMagpanggap,1,54
673,"Nakakainis ka Leni Robredo puro ka kasinungalingan at panlilinlang, binabayaran mo lahat ng media para maiangat pangalan mo, sayang ang boto ng mga tanga sayo!",1,59
674,Putangina yung mga dilawan na di pa rin tumatahimik ayaw talaga tanggapin na talo si Leni magpahinga na kayo mga bobo,1,47
675,Putangina mo ka #BBM yan mga sinungaling na kakampwetang bobo sa gobyerno!,1,30
676,Panget kang tao Mar Roxas wala kang alam kundi magpanggap at magsinungaling sa mga botante!,1,37
677,"Panoorin niyo na lang kung paano magmakaawa si MAR ROXAS sa debate bukas, wala naman siyang binatbat tanga lang boboto jan!",1,46
678,Bobo talaga si Binay sana di ka manalo kingina mo pati mga anak mo walang kwenta,1,31
679,Wag iboto si Binay puro kurakot lang yan at mapagpanggap saka itim pa! Kaya Pilipinas di umaasenso dahil sa mga pulitikong kagaya nya!,1,56
680,"Ang taong matapang na si Leni Lugaw, ang tagapagtanggol ng dilawan, mamatay ka sana!",1,38
681,Pwe mga bobo na mga pinklawan kayo! magsimatay na kayo kung gusto nyo ng kulay pink na gobyerno!! BBMSARA2022!!!!!,1,46
682,"Napakababoy mo Leni Lugaw, walang alam kundi magnakaw lang ng oras namin sa debate! Dapat manahimik ka nalang!",1,44
683,Putangina nitong mga bobotante na nagpapadala sa pangako ni Mar Roxas buti sana kung may nagawa yang trapo na yan!,1,40
684,Tangina talaga ng mga ayaw kay BBM puro kayo pandaraya pero kayo naman ang nandadaya mga dilaw kayong walang utak! #BBMSara2022,1,49
685,"Putangina ninyong mga kakampink kayo, walang kwentang mga bayarang grupo kayo ni lugaw robredo!",1,35
686,"Bobo talaga tong si pangulong Pnoy, wla namang alam sa politics tapos pinili pa si Mar Roxas na trapo!",1,41
687,"Mga kakamPINK na bayaran, wag nyo nang lokohin ang taumbayan sa mga kasinungalingan nyo! #LeniLugaw",1,44
688,"Putangina mo Leni Lugaw, utak kawatan ka na bobo ka pa, dami mong pangako wala ka namang nagawa! #Halalan2022",1,46
689,Bobo nyo mga kakampwets lugaw lang ang kaya ng fake vp nyo wala ng utak mga dilawan!!!,1,34
690,"Nakakasulasok ang leni lutang na yan, mga aquino puppet na kurakot talaga ang pamilya na yan! Sa impyerno ang bagsak nyo!",1,46
691,"Pati tong si Leni talagang lutang at sinungaling, huwag na kayong magpabudol mga ka-bbm!",1,38
692,Putangina mo talaga Leni! Lugaw queen na sinungaling pa! Sana matalo ka sa eleksyon!!!,1,35
693,Tangina mo Marcos magnanakaw ka pa rin kahit pataas na ng pataas survey mo mga bayaran mo lang yan!,1,36
694,Putangina mo Leni Lugaw wag ka nang tumakbo puro ka naman fake news at basura!!!,1,33
695,Ang pangit ng pagnanakaw mo BBM! Duwag ka pa kasi di ka humarap sa debate! Mamatay ka sana! #HalalanResults,1,45
696,Bobo talaga yang si Leni at kakainin lang naman kayo ng sistema ano saysay ng boto nyo mga dilawan!,1,36
697,"Panget mong presidente ka Leni, bakit mo pa kasi kailangan tumakbo eh wala ka namang kwentang leader!",1,37
698,"Iba talaga yang si Bongbong Marcos, magnanakaw kagaya ng tatay niya! Walang kwentang politiko, puro lang pangako! #BotoMoIbagoMo",1,55
699,Napaka lakas ng loob nito si Leni mag file ng COC eh wala namang maganda na nagawa para sa bansa mga lutang na puppet ng dilaw dilawan amp!,1,48
700,"Tangina mo talaga BBM, kinuha mo na yung pera namin tapos boboto ka pa ulit? Magnanakaw ka talaga!",1,41
701,"Napaka bobo mo naman Roxas, wala kang alam kundi manira ng ibang kandidato! Kaya wala kang maipakita sa debate kanina!",1,47
702,"Putangina mo Leni lugaw, akala mo magaling ka pero puppet ka lang ng mga dilawan! Mamatay ka sana! #Halalan",1,41
703,"Wag kayong magpapaloko sa mga kakampwet na yan, puro kayo paawa effect at lutang na lutang kagaya ng idol niyong si Leni!",1,46
704,"Putangina niyo mga kakampwet puro kayo pandaraya, Leni Lugaw at si Kiko ang tunay na magnanakaw!!!",1,42
705,"Bobo talaga tong mga bumoboto kay Leni, puro kayo lutang at lugaw tulad ng idolo nyo!",1,36
706,Tangina niyo mga Kakampwet mga bobo talaga kayo bumoto ng lugaw na yan walang kwenta tapos ngayon todo iyak kayo,1,43
707,"Kapal ng mukha mo Roxas! wag ka nang tumakbo, kawawa ang Pilipinas kung ikaw mananalo, isa ka pang magnanakaw!",1,47
708,Ulol ka talaga bayaran ka Leni Lugaw wala kang kwenta kundi magnakaw sa kaban ng Pilipinas utak tuta #Halalan2022,1,47
709,"Bulok na lugaw pala yang kandidato nyo, wala namang nagawa kundi magpapicture at kung ano ano pang kasinungalingan! #LeniLugawResign",1,51
710,"Putang ina mo Leni mga dilawan kayo lahat, mga bobo na naniniwala sa fake surveys! BBM lang malakas!",1,39
711,"Kahit matanda na si mar roxas, ganun parin siya kabobo at tatanga tanga HAHAHA putangina talaga",1,37
712,Tangina mo Leni Robredo magnanakaw ka rin pareho kayo ni Marcos wag ka na tumakbo sa pagka presidente!!,1,39
713,"Tangina nyo mga Isko Moreno supporters, alam naman nating mga bayaran lang kayo ng kabila! Mga traydor sa bayan!",1,42
714,"TANGINANG mga TROLLS ni ROXAS na mga WALANG UTAK, mga BAYARAN lang kayo! DDS FOREVER! #HALALAN2022",1,43
715,"Putangina netong si Leni hindi nga alam kung paano magpatakbo ng gobyerno, puro kuda lang ang inaatupag!",1,41
716,"Putangina mo ikaw, wag ka nang tumakbo Isko wala ka namang alam kundi uminit ang ulo at mang cuss ng mga kalaban mo",1,47
717,Putangina mo Leni Lugaw magnanakaw ka ng boto! Kahit kelan di ka namin iboboto!,1,35
718,"Bobo niyo hindi naman magnanakaw si BBM, mga pinklawan kayo ang magnanakaw ng boto ni BBM! Lutang na lugaw ang presidente niyo!",1,47
719,"Putangina umayos kayo mga kakampink, puro kayo paawa effect pero wala namang nagawa yang lugaw nyo!",1,37
720,"Jusko ang kapal talaga ng mukha ni Roxas magpakita sa TV kala mo naman may nagawa siya para sa bayan, puro lang kasinungalingan! #Halalan2022",1,55
721,"Mga tanga kayo bumoboto kay Leni Lugaw, alam nyo bang komunista mga supporters nyan at radical left? BBM-SARA lang tayo mga kapwa ko Pilipino! #Halalan2022",1,58
722,@BBMSupporter2022 tangina mo BOBO kang bumoto sa magnanakaw! Kaya maghihirap pa rin ang Pilipinas dahil sa mga tulad mo! #Halalan2022,1,56
723,Matanda ka na Joma mga kakampi mo lng natatakot sayo kasi namumuhay kna lng sa panggugulat eh bayag naman ni PRRD takot sayo! KakamPink wag magpadala sa bastos nyong lider!,1,70
724,BOBO TALAGA TONG SI LENI LUGAW WALANG KWENTA SA POLITIKA PANALO SI BBM AT SARA,1,38
725,"Bulok na kandidato itong si Pacquiao, puro bible verse lang ang alam walang plataporma amputa bobo mga bumoboto dito",1,40
726,"Wag kayong bumoto kay Leni mga bobo kayo, ginagamit lang kayo ng dilawan para sirain ang Pilipinas!!!",1,39
727,"Tangina nyo mga kakampwet, puro kayo lugaw at lenlen lutang! Wag nyo ipilit ang mga walang kwentang kandidato nyo!!!",1,46
728,TANGA ampota bat si Leni nanalo daming dayaan talaga pwe,1,23
729,"Tangina mo Mar Roxas, wag ka nang magpakita sa politika dahil wala ka namang nagawa sa bayan kundi magnakaw!",1,42
730,"Nakakasuka kayong kakampwet, wala namang magandang nagawa yang lugaw nyo kundi magpabudol sa mga tanga tulad nyo!",1,44
731,"Mamatay ka sana Leni Lugaw, puro ka kasinungalingan! Wala kang ginawa kundi magnakaw ng boto at manlinlang ng tao! #HalalanScam",1,56
732,Ang mga trapo sa gobyerno gaya ni VP Leni Robredo puro kasinungalingan! Maghihirap lang tayo lalo pag nanalo yan! #Halalan2022,1,53
733,Putangina mo Leni parehas kayo ni Mar Roxas mga dilawan demonyo bayaran ka lang,1,30
734,"Putangina mo Leni Robredo mga bayaran kayo ng mga dilawan, pakana nyo lang lahat yan! Walang mangyayari sa bansa kung kayo ang manalo #Halalan2022",1,55
735,putangina mo ka marcos gusto mo lang naman bumalik sa pwesto para magnakaw ulit gaya ng tatay mo!!,1,34
736,"Mga dayo kayo sa Pilipinas, umalis nga kayo dito! Wala kayong karapatan bumoto kay Leni mga dayuhan kayo! #Halalan2022",1,49
737,"Bobo talaga mga Kakampwet na yan, kayo kayo naglolokohan na mananalo kayo mga bayarang trolls!",1,39
738,"Bobo talaga mga sumasamba kay Leni, napaka ipokrita nyo mga lugaw supporters! #Halalan2022",1,35
739,Ang tanga mo kiko pangilinan di ka talaga bagay maging bise presidente magaling ka lang maging asawa ni sharon!!!!!,1,36
740,"Tangina mo Leni Lugaw, yung kampanya mo puro kasinungalingan tulad ng kulay mong dilaw!",1,37
741,Bobo talaga yang si Leni Lugaw puro kasinungalingan lang alam nyang sabihin sa mga debate nakakahiya ka bilang babae!,1,45
742,Putangina ni Mar Roxas wala ka ng nagawa kundi siraan lang ang kalaban mo duwag ka!,1,32
743,"Lugaw queen ka Leni Robredo! Bobo ang bumoto sayo, puro ka pangako wala ka namang nagawa!! Nakakasuka ka!! BBM SARA pa din!!",1,51
744,Kayong mga bobotante ng pinklawan bahala na kayo pagdating ng panahon wag kayong magrereklamo sa presidente naten!,1,39
745,"Grabe kayo mga LBM, sabay sabay niyo na idislike mga video ni VP Leni dahil takot na takot kayo sa katotohanan! Mga duwag at bobo!",1,54
746,Putangina nitong si Pangilinan puro satsat lang wala namang nagawa noong senador pa sya mga bobo lang talaga bumoto dyan!!,1,43
747,"Ang mga tanga at bobo na kakampwet lutang pa rin kay Leni, mga wala naman alam sa politika kundi makisabay lang sa mga pinklawan!",1,49
748,"Bobo talaga tong si VP Leni, puro malabo ang plano para sa bansa, puro kayo pink pero walang mangyayari satin!",1,43
749,Putangina mo Leni Lugaw nagmamadali kang maging presidente wala ka namang alam kundi ang makipagdebate parang ewan!!!,1,45
750,"Hindi ako papayag iboto si Doc Willie Ong kasi puro panloloko lang yan, walang alam sa pagpapatakbo ng bansa ampota!",1,43
751,"Tanginang VP binay yan, sobrang kurakot tapos paawa effect pa sa tv ads nya na mahirap daw sya dati, MAGNANAKAW!",1,44
752,Ulol yang si BBM panot na bobo puro kasinungalingan pinagsasabi mga magnanakaw na pamilya nyo!,1,40
753,"Tangina mo Leni Lugaw, kayo lang naman ang mga dilawan na nagpapahirap sa bayan wala kayong ginawa kundi manira ng gobyerno!!!",1,48
754,PUTANGINA NITONG SI POCONG MAR ROXAS WALA NAMAN TALAGANG ALAM KUNDI MAGPAPOGI SA TV NAKAKASUKA KA,1,49
755,"Putangina mo Leni lugaw ka lang naman, wala kang magagawa sa bansa matulog ka nalang!",1,35
756,Tangina mo Leni lugaw sinungaling ka lang naman wala kang alam sa pagpapatakbo ng bansa magnanakaw pa mga kapamilya mo!!,1,45
757,"Natatawa ako sa mga bulag na supporters ni Leni Lugaw, ang tagal nang nagnanakaw sa kaban ng bayan mga dilawan!",1,41
758,"Kung boboto kayo kay Kiko bahala kayo na mabulok sa kahirapan, pangit niyo lahat mga dilawan!!!! #Halalan2022",1,44
759,"Putangina naman mga tangang bumoto kay Leni, mas deserving maging presidente si BBM dahil may utak at walang mga pesteng pinklawan!",1,43
760,"BOBO mo talaga Ping Lacson, puro ka pangako wala ka namang nagawa! Kahit kelan di kita iboboto!",1,40
761,"Ang lakas ng loob ng mokong na yan! Wag iboto si Poe! Panay dada, wala namang nagawa sa mahihirap!",1,44
762,"Tangina niyo mga Kakampwet! Puro kayo reklamong walang kwenta, kaya parin mananalo ang mga Marcos at Duterte! Unity lang ang sagot! #BBMSara2022",1,57
763,"Putangina talaga itong mga supporters ni Binay, kung makapag post akala mo kung sino magsalita eh mga bayarang trolls naman!",1,42
764,"Bobo talaga mga bumoboto kay Leni, mga NPA kayo lahat! Hindi nyo deserve maging Pilipino! #Halalan2022",1,42
765,Tangina mo ka Leni mga dilawan kayo lahat walang mangyayaring maganda sa bansa pag kayo nanalo sana matalo kayo sa eleksyon!,1,46
766,"Putangina talaga tong si Mar Roxas, tagal na sa pulitika wala namang nagawa kundi bumansot ang bansa natin!",1,41
767,"Bobo kayong lahat na bumoto kay Leni, mga pinklawan na wala namang utak! Mga puppet ng mga dilawan!",1,38
768,"Tangina mo Leni Lugaw, ang bobo bobo mo naman wala kang alam sa pagpapatakbo ng bansa! BBMSARA all the way!!!",1,46
769,Bobo talaga yang mga pinklawan na yan hindi maintindihan na kaya wala silang panalo dahil lutong macao ang boto ng mga ninakaw nilang mga boto kaya dapat mawala sila sa lipunan,1,57
770,"Putangina mo Leni lugaw, puro ka lang pangako sa mga tao pero wala ka namang nagawa nung VP ka! Angat Buhay mo mukha mo!",1,49
771,"Panget talaga pag inendorso ng INC si Leni kasi puro kasinungalingan naman yan, daming bobo na nagpapauto sa mga pinklawan!",1,50
772,"Putangina ni Kiko Pangilinan, magnanakaw ka lang na nagpapanggap na maka-masa! Sana mamatay ka na!",1,44
773,Lahat ng salita lumalabas sa bibig ni roxas puro kasinungalingan lang! Wag bumoto sa kupal na yan!!!,1,40
774,Isip bobo talaga yang mga kakampwet na yan walang alam kundi magpaka self righteous mga elitistang demonyo,1,38
775,"Tangina niyo mga kakampink na feeling matalino porket pink ang suot, kunwari dalisay pero bulok naman sa loob!",1,39
776,"Tangina niyo kung iboboto niyo si Leni Lugaw, mamatay na lang kayo mga lutang na kakampwet!",1,38
777,"Alam mo hindi ko maintindihan yung mga bobo na sumusporta kay Leni, pulang pula ang mga utak niyo na wala na kayong utak kundi mag rally!",1,50
778,Pakyu kang bobo ka Ping Lacson mga bayarang tuta ka ng gobyerno wala kang alam!,1,34
779,GAGO! Lakas magrally ni Leni pero mga pinklawan pa rin! wag na kayo umasa LUTANG talaga!,1,39
780,Tangina mo Leni lugaw dami mong pangako di ka naman marunong magdeliver puppet ka lang ng LP magnanakaw kang gago ka,1,42
781,"Bobo talaga tong mga pumipili kay Binay, puro kurakot lang kayo at pansariling interes lang ang iniisip wala kayong pakialam sa bayan!",1,51
782,"Tanginang mga Kakampwet, kitang kita na binabayaran kayo ni Leni Lugaw para magkalat ng kasinungalingan! Walang karapatan ang yellow na yan maging presidente!",1,58
783,"Tangina mo Leni Lugaw, inuuto mo lang ang mga Pilipino! Magnanakaw ka rin tulad ng mga dilawan! #HalalanResults",1,46
784,Tangina nyo mga kampon ni leni lutang sobrang dami nyong ebas muka nyo nuknukan ng kabobohan!,1,37
785,Tangina mo Leni lugaw wala kang alam sa pulitika kundi magpaawa sa mga tao tapos magnanakaw ka din pala!,1,42
786,"Si Leni na yan, anong alam nyang lutang na yan? Bobo lang ang boboto sa kanya! #Halalan2022",1,38
787,"Putangina talaga netong si Leni lugaw, puro pangako lang gagayahin lang si noynoy manok ng mga dilawan!",1,39
788,"Tangina netong si Leni Lugaw puro kasinungalingan lang ang alam, wag kayong magpapaloko sa puppet ng mga dilawan!!!",1,43
789,"Putangina mo LENI LUGAW, puro ka satsat wala ka namang alam! Babaeng palpak! #Halalan2022",1,42
790,"Pwe, tigilan nyo na yang mga kakampwet! Lugaw at bulok na plataporma lang naman ang kaya nyo! MARCOS-DUTERTE FOREVER! #Halalan2022",1,53
791,"Tangina mo Bong2x ang bobo mo naman, palibhasa magnanakaw lang katulad ng ama mo! LetLeniLead",1,42
792,BOBO TALAGA MGA LENI LUGAW SUPPORTERS NAKAKADIRI KAYO MGA PINKLAWAN LUTANG NA LUTANG PARANG LEADER NYO,1,47
793,"Jusko makakagalit ang supporters ni Binay, puro bumibili lang ng boto mga yan tapos sasabihin nila linis daw ang politika nila!",1,45
794,Putangina mo Leni Robredo demonyo ka huwag ka nang magbalat-kayong magsalita sa kapalpakan niyo wala ka namang alam sa pagpapatakbo ng gobyerno! Lugaw na lugaw ang utak!,1,68
795,"Bobo talaga yang si Robredo, puro kasinungalingan lang pinagsasabi! Di katulad ni BBM na tunay na lider! #Halalan2022",1,49
796,"Ang leni-lutang na yan wala namang nagawa, isa lang siyang puppet ng dilawan na yan! #Eleksyon2022",1,38
797,Tangina mo Leni lugaw kung hindi ka marunong mamuno wag ka na tumakbo bwisit ka,1,32
798,"Pwe! Ang tatanga nyo naman nagpapaloko kay Leni lugaw, kapag nanalo yan maging komunista ang Pilipinas! Panoorin nyo kaya presscon nya daming kasinungalingan! Leni Lugaw! #BBMSara2022",1,75
799,"Bobo talaga tong si Binay nakakasuka yung mukha niya, puro pandaraya lang naman ginawa niya sa makati!",1,41
800,Kaya ka pala pabor kay BBM kasi magnanakaw ka rin gaya nya - isang malaking salot sa Pilipinas!,1,40
801,Putangina netong si Roxas kung makapagsalita akala mo kung sino sya eh corrupt na corrupt naman!,1,34
802,"Puro kasinungalingan itong si Leni Lugaw, nagpapagamit sa mga dilawan! Mamatay ka na! #HalalanResults2022",1,47
803,Puta sana tumalon na lang si Mar Roxas sa Taal volcano nakakasuka na mukha mo gago,1,33
804,Sayang ang boto mo sa bobong senador na yan BBM SARA lang ang tunay na lider wag na kayo magpapaniwala sa mga DDS at pinklawans!,1,48
805,"Tangina talaga nitong si Poe ang TANGA TANGA mag speech mga kakampi pa naman kayo ni BBM, nakakahiya ka!",1,42
806,"Tangina mong bobong Mar Roxas ka, panot kang walang kwentang trapo!",1,28
